election_type,sg_typecode,sg_type_label,sd_name,sgg_name,wiw_name,name,hanja_name,gender,birthday,age,party,job,education,career1,career2,addr,reg_status,reg_date,huboid
지방선거,6,기초의회의원,충청남도,천안시마선거구,천안시서북구,김철환,金哲煥,남,19810111,45,국민의힘,천안시의회 의원,고려대학교 행정전문대학원 정책학과 석사과정 3학기 재학중,(현)천안시의회 의원,(전)제8대 천안시의회 전반기 경제산업위원장,충청남도 천안시 서북구 성환읍 성월수향길,등록,20260312,100158006
지방선거,6,기초의회의원,충청남도,천안시마선거구,천안시서북구,엄기환,嚴基煥,남,19900223,36,국민의힘,정당인,공주대학교(현 국립공주대학교) 산업경영공학과 졸업,(현)국민의힘 천안을 당원협의회 사무국장,(전)국민의힘 충남도당 청년위원장,충청남도 천안시 서북구 입장면 하장2길,등록,20260324,100160376
지방선거,6,기초의회의원,충청남도,천안시바선거구,천안시서북구,최규석,崔圭惜,남,19801027,45,더불어민주당,자영업,호서대학교 사회복지학 학사,(전)더불어민주당 충남도당 청년위원회 사무국장,(현)사) 한국안전총연맹 천안시지회 부회장,충청남도 천안시 서북구 천안대로,등록,20260220,100154861
지방선거,6,기초의회의원,충청남도,천안시바선거구,천안시서북구,오현근,吳賢根,남,19990924,26,더불어민주당,초등학교 외부강사,상명대학교 스포츠융합학부 졸업(사회체육전공),(현)더불어민주당 전국대학생위원회 지방선거기획단 부단장,(현)더불어민주당 전국대학생위원회 대외협력국장,충청남도 천안시 서북구 성환읍 성진로,등록,20260224,100155995
지방선거,6,기초의회의원,충청남도,천안시바선거구,천안시서북구,엄소영,嚴少英,여,19581123,67,더불어민주당,천안시의회의원,호서대학교 경영대학원 졸업(석사),(현)천안시의회의원,(전)더불어민주당 정책위원회 부의장,충청남도 천안시 서북구 북일로,등록,20260319,100158957
지방선거,6,기초의회의원,충청남도,천안시바선거구,천안시서북구,고락희,高樂喜,여,19700924,55,국민의힘,정당인,단국대학교 경영대학원 경영학과 석사과정 4학기 재학중,(현)천안시 정책자문단,(현)충남교육청 예산심의위원,충청남도 천안시 서북구 부성26로,등록,20260309,100157593
지방선거,6,기초의회의원,충청남도,천안시바선거구,천안시서북구,이지원,李知苑,여,19741122,51,국민의힘,천안시의회 의원,상명대학교 대학원 졸업(이학박사),(현)천안시의회 의원,(전)충청대학교 패션디자인과 겸임교수,충청남도 천안시 서북구 봉정로,등록,20260313,100158258
지방선거,6,기초의회의원,충청남도,천안시바선거구,천안시서북구,전용길,全鎔吉,남,19841011,41,조국혁신당,주식회사 더씨티 대표이사,단국대학교 정책경영대학원 졸업(법학석사),(현)주식회사 더씨티 대표이사,(현)조국혁신당 충남도당 부위원장,충청남도 천안시 동남구 청당2길,등록,20260427,100163016
지방선거,6,기초의회의원,충청남도,천안시사선거구,천안시서북구,이영재,李映縡,남,19700201,56,더불어민주당,정당인,사회복지전문학사과정 이수중,(전)더불어민주당 천안을 부성2동 당협회장,(전)더불어민주당 천안을 교육연수위원장,충청남도 천안시 서북구 불당17길,등록,20260320,100159229
지방선거,6,기초의회의원,충청남도,천안시사선거구,천안시서북구,배성민,裵成敏,남,19720618,53,더불어민주당,천안시의회의원,한국방송통신대학교 법학과 졸업,(현)제9대 천안시의회의원,(전)대한민국 국회의원 보좌관,충청남도 천안시 서북구 노태산로,등록,20260331,100161261
지방선거,6,기초의회의원,충청남도,천안시사선거구,천안시서북구,유영진,柳榮珍,여,19590405,67,국민의힘,천안시의회의원,호서대학교 경영대학원 경영학과 석사과정 3학기 재학중,(현)천안시의회의원,(전)천안시의회 국민의힘 원내대표,충청남도 천안시 서북구 불당26로,사퇴,20260330,100161079
지방선거,6,기초의회의원,충청남도,천안시사선거구,천안시서북구,황경수,黃慶壽,남,19850214,41,국민의힘,회사원(두원공조 기획실·ESG경영팀),공주대학교 기계자동차공학부 졸업(자동차공학 전공),(현)차암초등학교 운영위원장,(전)국회 연금개혁특별위 공론화 시민대표,충청남도 천안시 서북구 스마일시티1로,등록,20260330,100161053
지방선거,6,기초의회의원,충청남도,천안시아선거구,천안시서북구,이한솔,李한솔,남,19980301,28,더불어민주당,정당인,호서대학교 빅데이터AI학과 휴학중,(현)더불어민주당 천안을 대학생 위원장,(현)민주평화통일 자문위원,충청남도 천안시 서북구 오성7길,등록,20260220,100154917
지방선거,6,기초의회의원,충청남도,천안시아선거구,천안시서북구,조은석,趙銀石,남,19750821,50,더불어민주당,천안시의회 의원,국립한밭대학교 대학원 건축공학과 졸업(공학박사),(현)천안시의회 의원,(현)천안시 지속가능발전협의회 실천위원,충청남도 천안시 동남구 청수14로,등록,20260410,100162110
지방선거,6,기초의회의원,충청남도,천안시아선거구,천안시서북구,노종관,盧鍾寬,남,19660605,59,국민의힘,천안시의회의원,호서대학교 경영대학원졸업 (경영학석사),(현)제9대 천안시의회 후반기 건설도시위원회 위원장,"(전)국제라이온스 356-F(세종, 충남)지구 총재",충청남도 천안시 서북구 한들3로,등록,20260326,100160811
지방선거,6,기초의회의원,충청남도,천안시자선거구,천안시동남구,박종갑,朴鍾甲,남,19721105,53,더불어민주당,천안시의회의원,단국대학교 행정학과 졸업,(전)이정문 국회의원 보좌관,(전)양승조 국회의원 보좌관,충청남도 천안시 동남구 용곡2길,등록,20260401,100161384
지방선거,6,기초의회의원,충청남도,천안시자선거구,천안시동남구,홍수정,洪秀姃,여,19670210,59,국민의힘,정당인,이화여자대학교 신문방송학과 졸업,(전)K컬처뉴스 편집국장,(현)국민의힘 천안병 여성위원장,충청남도 천안시 동남구 풍세면 풍세산단로,등록,20260312,100158007
지방선거,6,기초의회의원,충청남도,천안시자선거구,천안시동남구,김영한,金永漢,남,19670221,59,국민의힘,천안시의회 의원,호서대학교 사회복지학 학사학위 취득,(전)신방동 주민자치위원장,(현)천안시의회 의원,충청남도 천안시 동남구 서부대로,등록,20260423,100162798
지방선거,6,기초의회의원,충청남도,천안시차선거구,천안시동남구,김재구,金在九,남,19730130,53,더불어민주당,승리건설 대표,행정전문학사(사회복지전공),(전)천안시 동남구 청룡동 주민자치위원회 위원장,(현)더불어민주당 천안시갑 청룡동 당원협의회 회장,충청남도 천안시 동남구 청수4로,등록,20260220,100154327
지방선거,6,기초의회의원,충청남도,천안시차선거구,천안시동남구,강환봉,姜煥奉,남,19720915,53,더불어민주당,회사원,행정전문학사(사회복지전공),(현)더불어민주당 천안시갑 직능위원장,(현)천안시축구협회 사무국장,충청남도 천안시 동남구 통정3로,등록,20260225,100154338
지방선거,6,기초의회의원,충청남도,천안시차선거구,천안시동남구,정선희,鄭善熙,여,19751211,50,더불어민주당,정당인,호서대학교 대학원 안전행정공학과 박사과정 재학중,(현)천안시의회의원,(현)민주평화통일자문회의 자문위원,충청남도 천안시 동남구 청당4로,등록,20260316,100158427
지방선거,6,기초의회의원,충청남도,천안시차선거구,천안시동남구,장래홍,張來洪,남,19690120,57,국민의힘,경희한얼수영장 대표이사,경희대학교 태권도학과 졸업,(전)제8회 전국동시지방선거 천안시의회의원후보,(현)청룡동 행복키움지원단 단장,충청남도 천안시 동남구 청당3길,등록,20260220,100154329
지방선거,6,기초의회의원,충청남도,천안시차선거구,천안시동남구,유수희,柳秀熙,여,19741125,51,국민의힘,천안시의회의원,단국대학교 대학원 공공정책학과 석사과정 재학중,(전)국민의힘 충남도당 부대변인,(현)천안시의회 의원,충청남도 천안시 동남구 청당2길,등록,20260305,100156933
지방선거,6,기초의회의원,충청남도,천안시차선거구,천안시동남구,조상기,趙相基,남,19820102,44,조국혁신당,정당인,한양사이버대학교 정보통신공학과 졸업,(현)조국혁신당 충남도당 천안시 청년위원장,(현)조국혁신당 충남도당 부위원장,충청남도 천안시 동남구 청당4로,등록,20260316,100158418
지방선거,6,기초의회의원,충청남도,천안시차선거구,천안시동남구,권오대,權五大,남,19710701,54,진보당,노동자,미기재,(전)윤석열퇴진 천안비상시국회의 공동대표,(현)진보당 가계부채119 천안센터장,충청남도 천안시 동남구 청당3길,등록,20260220,100154331
지방선거,6,기초의회의원,충청남도,천안시차선거구,천안시동남구,김행금,金行今,여,19540330,72,무소속,천안시의회의원,호서대학교 사회복지학 학사학위취득,(전)천안시의회 의장,(현)천안시의회의원,충청남도 천안시 동남구 청수로,등록,20260312,100158000
지방선거,6,기초의회의원,충청남도,천안시카선거구,천안시서북구,유진열,兪鎭列,남,19690723,56,더불어민주당,(주)두리이앤씨 대표,천안고등학교 졸업,(현)더불어민주당 정책위원회 부의장,(현)천안병지역위원회 쌍용2동 당원협의회장,충청남도 천안시 서북구 충무로,등록,20260306,100157401
지방선거,6,기초의회의원,충청남도,천안시카선거구,천안시서북구,유영채,柳永埰,남,19660410,60,더불어민주당,천안시의회 의원,호서대학교 문화복지상담대학원 졸업(사회복지학석사),(전)천안용암초등학교 학교운영위원회 위원장,(현)제9대 천안시의회 의원(전반기 행정안전위원회 위원장),충청남도 천안시 서북구 쌍용8길,등록,20260316,100158476
지방선거,6,기초의회의원,충청남도,천안시카선거구,천안시서북구,김길자,金吉子,여,19630413,63,더불어민주당,천안시의회 의원,호서대학교 경영대학원 졸업 (경영학석사),(전)제8대 천안시의회의원,(현)제9대 천안시의회의원,충청남도 천안시 서북구 미라15길,등록,20260330,100161157
지방선거,6,기초의회의원,충청남도,천안시카선거구,천안시서북구,김민호,金玟浩,남,19791028,46,국민의힘,정당인,우송정보대학 경찰행정·법무계열 졸업(법무실무전공),"(전)17,18대 국회의원 박상돈 비서(6급상당)",(전)천안시 특별보좌관(행정분야),충청남도 천안시 서북구 봉서산1길,등록,20260324,100160290
지방선거,6,기초의회의원,충청남도,천안시카선거구,천안시서북구,이종만,李鍾萬,남,19670710,58,국민의힘,천안시의회의원,국립공주대학교 경영학과 졸업,(현)국민의힘 충남도당 운영위원회 부위원장,(현)천안시의회 복지문화위원회 위원장,충청남도 천안시 서북구 불당5길,등록,20260327,100160972
지방선거,6,기초의회의원,충청남도,천안시카선거구,천안시서북구,이해성,李海成,남,19990527,27,개혁신당,정당인,한국방송통신대학교 법학과 1학년 재학중,(현)개혁신당 충청남도당 사무처장,(전)개혁신당 21대 대통령선거 충남선대위 상황실장,충청남도 천안시 서북구 불당23로,등록,20260223,100155649
지방선거,6,기초의회의원,충청남도,공주시가선거구,공주시,구본길,具本吉,남,19700215,56,더불어민주당,공주시의회의원,호서대학교 경영학사(경영학 전공),(현) 공주시의회의원,(현) 공주시지속발전가능위원회 심의위원,충청남도 공주시 유구읍 명곡2길,등록,20260325,100160594
지방선거,6,기초의회의원,충청남도,공주시가선거구,공주시,노수상,盧壽相,남,19660523,60,국민의힘,뉴아이티주식회사 대표이사,공주고등학교 졸업,(전)공주시우성면주민자치회 회장,(현)공주시수영연맹회장,충청남도 공주시 우성면 무성산로,등록,20260303,100156945
지방선거,6,기초의회의원,충청남도,공주시가선거구,공주시,이맹석,李孟錫,남,19620621,63,국민의힘,농업,공주영명고등학교 졸업,(전)제8대 공주시의회의원,(전)공주시청 비서실장,충청남도 공주시 우성면 보흥1길,등록,20260305,100157281
지방선거,6,기초의회의원,충청남도,공주시가선거구,공주시,박천수,朴千洙,남,19611116,64,국민의힘,농업,유구고등학교(현 공주마이스터고등학교) 졸업,(현)(사)새마을 지도자 유구읍 협의회 회장,(현)공주시 농업정책 자문위원,충청남도 공주시 유구읍 옥화동길,등록,20260316,100158492
지방선거,6,기초의회의원,충청남도,공주시나선거구,공주시,김명환,金明煥,남,19661220,59,더불어민주당,정당인,충남도립대학교 자치행정학과(전공심화) 졸업,(전)국회의원 박수현의원 비서관,(현)신관초등학교 총동문회장,충청남도 공주시 번영1로,등록,20260220,100154978
지방선거,6,기초의회의원,충청남도,공주시나선거구,공주시,맹주현,孟柱賢,남,19740310,52,더불어민주당,자영업,공주영명고등학교 졸업,(전)웅진새마을금고 지점장,(현)더불어민주당 충남도당 공주시 강북발전 특별위원회 공동위원장,충청남도 공주시 신금2길,등록,20260303,100156969
지방선거,6,기초의회의원,충청남도,공주시나선거구,공주시,조휘제,趙輝濟,남,19880509,38,더불어민주당,농·축산업,공주대학교(현 국립공주대학교) 동물자원학과 대학원 수료,(현)더불어민주당 정책위원회 부의장,(현)더불어민주당 공주지역위원회 청년국장,충청남도 공주시 의당면 아래태실길,등록,20260305,100157275
지방선거,6,기초의회의원,충청남도,공주시나선거구,공주시,오연근,吳年根,남,19690807,56,국민의힘,청소년인성교육문화원 원장,공주교육대학교 교육대학원 졸업(교육학 석사),(전)제7회 공주시의회의원선거 후보,(현)청소년인성교육문화원 원장,충청남도 공주시 무령로,사퇴,20260220,100154583
지방선거,6,기초의회의원,충청남도,공주시나선거구,공주시,오재원,吳在元,남,19841206,41,국민의힘,정당인,목원대학교 금융보험부동산학과 졸업,(현)공주시 학교운영위원장 협의회장,(현)국민의힘 충남도당 부대변인,충청남도 공주시 신금1길,등록,20260220,100155340
지방선거,6,기초의회의원,충청남도,공주시나선거구,공주시,이건용,李乾鏞,남,19651208,60,국민의힘,정당인,충남대학교 경영학과 졸업,(전)금강일보 기자(국장),(현)국민의힘 충남도당 대변인,충청남도 공주시 번영3로,사퇴,20260227,100156603
지방선거,6,기초의회의원,충청남도,공주시나선거구,공주시,송영월,宋榮月,여,19650920,60,국민의힘,공주시의회의원,건양사이버대학교 요양시설경영학과 졸업,(전)한국여성농업인 공주시연합회장,(현)공주시의회의원,충청남도 공주시 한적2길,등록,20260306,100157352
지방선거,6,기초의회의원,충청남도,공주시나선거구,공주시,이범수,李範洙,남,19650608,60,국민의힘,공주시의회의원,공주대학교사범대학부설고등학교 졸업,(전)공주시학교운영위원장협의회 회장,(현)공주시의회의원,충청남도 공주시 무령로,등록,20260311,100157936
지방선거,6,기초의회의원,충청남도,공주시나선거구,공주시,임종섭,林鐘爕,남,19680420,58,무소속,주식회사 가원 대표,공주대학교(현 국립공주대학교)경영대학원 경영학전공 졸업(경영학석사),(현)대한전문건설협회 공주시운영위원장,(현)더불어민주당 충남도당 지역경제 활성화 특별위원회 공동위원장,충청남도 공주시 신금2길,등록,20260220,100154574
지방선거,6,기초의회의원,충청남도,공주시다선거구,공주시,오경택,吳京澤,남,19661105,59,더불어민주당,농업,순천향대학교 화학과 졸업,(전)직장·공장새마을운동 공주시협의회장,(전)공주시체육회 족구협회장,충청남도 공주시 계룡면 상청소길,등록,20260220,100155242
지방선거,6,기초의회의원,충청남도,공주시다선거구,공주시,김필중,金畢中,남,19730326,53,더불어민주당,농업,공주대학교(현 국립공주대학교) 경영행정대학원 졸업(경영학석사),(전)반포면 이장단협의회장,(현)박수현 국회의원 정책특보,충청남도 공주시 반포면 동학사2로,등록,20260317,100158561
지방선거,6,기초의회의원,충청남도,공주시다선거구,공주시,서승열,徐承烈,남,19630426,63,더불어민주당,공주시의회의원,삼척대학교(현 강원대학교) 산업대학원 지역경제학과 졸업 (경제학석사),(전) 공주시농민회 회장,(현) 공주시의회의원,충청남도 공주시 탄천면 송학로,등록,20260318,100158777
지방선거,6,기초의회의원,충청남도,공주시다선거구,공주시,김지성,金知成,남,19580715,67,국민의힘,농업,공주농업고등학교(현 공주생명과학고등학교) 졸업,(전)새마을지도자 공주시협의회장,(전)계룡면 주민자치위원회위원장,충청남도 공주시 계룡면 선비로,사퇴,20260220,100154593
지방선거,6,기초의회의원,충청남도,공주시다선거구,공주시,김경수,金京洙,남,19650228,61,국민의힘,농업,공주농업고등학교(현 공주생명과학고등학교) 졸업,(전)제8대 공주시의회의원,(현)공주시사회복지협의회장,충청남도 공주시 무령로,등록,20260309,100157556
지방선거,6,기초의회의원,충청남도,공주시다선거구,공주시,윤구병,尹求病,남,19560716,69,국민의힘,공주시의회의원,탄천중학교 졸업,"(전)제4대, 5대 공주시의회의원",(현)제9대 공주시의회의원,충청남도 공주시 이인면 새터2길,등록,20260330,100161021
지방선거,6,기초의회의원,충청남도,공주시다선거구,공주시,박미옥,朴美屋,여,19650520,61,국민의힘,충청남도의회의원,공주대학교 문화유산대학원 졸업,(현)충청남도의회의원,(현)충청광역연합의회 예산결산특별위원회 위원장,충청남도 공주시 반포면 금벽로,등록,20260401,100161317
지방선거,6,기초의회의원,충청남도,공주시라선거구,공주시,이상표,李相彪,남,19650201,61,더불어민주당,공주시의회의원,국립공주대학교 국가사회안전대학원 석사과정(4학기) 재학중(사회복지학 전공),(전)더불어민주당 중앙당 정책위원회 부의장,(현)공주시의회의원,충청남도 공주시 중동골길,등록,20260220,100155008
지방선거,6,기초의회의원,충청남도,공주시라선거구,공주시,김권한,金權漢,남,19690521,57,더불어민주당,공주시의회의원,한남대학교 철학과 졸업,(현)공주시의회의원,(현)더불어민주당 부대변인,충청남도 공주시 성산4길,등록,20260223,100155505
지방선거,6,기초의회의원,충청남도,공주시라선거구,공주시,권경운,權景運,여,19661130,59,국민의힘,공주시의회의원,청주대학교 사회복지학과 졸업,(현)공주시의회의원,(현)공주시의회 운영위원장,충청남도 공주시 우금티로,등록,20260227,100156582
지방선거,6,기초의회의원,충청남도,공주시라선거구,공주시,이용성,李鎔成,남,19890208,37,국민의힘,공주시의회의원,공주영명고등학교 졸업,(현)공주시의회 9대 의회 후반기 부의장,(현)공주시시의회의원,충청남도 공주시 우금티로,등록,20260305,100157211
지방선거,6,기초의회의원,충청남도,보령시가선거구,보령시,백승만,白承晩,남,19750101,51,더불어민주당,직장인,아주자동차대학교 행정전산학과 졸업,(현)보령시사회복지협의회 이사,,충청남도 보령시 남포면 남포방조제로,등록,20260220,100154358
지방선거,6,기초의회의원,충청남도,보령시가선거구,보령시,백영창,白永昌,남,19610130,65,국민의힘,정치인,한국방송통신대학교 행정학과 졸업,(현) 보령시의회의원,(전) 보령시 웅천읍장,충청남도 보령시 웅천읍 성동큰길,등록,20260224,100155959
지방선거,6,기초의회의원,충청남도,보령시가선거구,보령시,안병진,安秉珍,남,19660522,60,국민의힘,정당인,경남전문대학 전자과 졸업,(현)주식회사 보창산업 영업이사,(현)국민의힘 보령시 읍·면·동 당원협의회 협의회장,충청남도 보령시 웅천읍 충서로,등록,20260227,100156591
지방선거,6,기초의회의원,충청남도,보령시가선거구,보령시,백남숙,白南淑,여,19591213,66,국민의힘,자영업,충남도립대학교 자치행정학과 졸업,(전)제8대 보령시의회의원,,충청남도 보령시 웅천읍 장터5길,등록,20260312,100158071
지방선거,6,기초의회의원,충청남도,보령시가선거구,보령시,김충호,金忠鎬,남,19640301,62,국민의힘,보령시의회 의원,대천고등학교 졸업,(현) 보령시의회 의원,(전) 보령시체육회 부회장,충청남도 보령시 남포면 보령남로,등록,20260316,100158329
지방선거,6,기초의회의원,충청남도,보령시가선거구,보령시,정병기,鄭炳基,남,19780922,47,국민의힘,법무법인 파로스 실장,동명대학 산업경영과 졸업,(현)법무법인 파로스 실장,,충청남도 보령시 주산면 황생이길,등록,20260327,100160982
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,김용남,金龍男,남,19770813,48,더불어민주당,정당인,장항공업고등학교 전자과 졸업,(현)보령시 명천코아루아파트 입주자 대표회장,(현)보령시 대천고등학교 운영위원회 부위원장,충청남도 보령시 주공로,등록,20260220,100154779
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,강정모,姜正模,남,19790305,47,더불어민주당,서울우유 대천고객센터 대표,고려대학교 창업경영대학원 경영학과 석사과정 재학중,(현)더불어민주당 보령서천지역 청년위원장,(현)법무부 청소년범죄예방 운영위원,충청남도 보령시 명천로,등록,20260225,100156197
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,성태용,成泰鏞,남,19530805,72,더불어민주당,보령시의회의원,충남도립대학교 자치행정학과 졸업,(현)보령시의회의원,(전)한내여자중학교 운영위원장,충청남도 보령시 한내로터리길,등록,20260227,100156580
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,강인순,姜仁順,여,19611205,64,더불어민주당,정당인,학력인정목포제일정보고등학교 졸업,(현) 민주평화통일 자문회의 보령시협의회부회장,(전) 제7대 보령시의회의원,충청남도 보령시 웅천읍 충서로,사퇴,20260303,100156949
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,최용식,崔鎔植,남,19671211,58,더불어민주당,법무부 법무보호위원,사이버한국외국어대학교 지방 행정·의회 학부 졸업(행정학사),(전) 보령시의회 의원,(전) 대한민국 국회 선임비서관,충청남도 보령시 명천로,등록,20260309,100157644
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,김지호,金知護,남,19840817,41,국민의힘,자영업,한밭대학교 생산가공공학전공 졸업,(현) 국민의힘 충남도당 대변인,(현) 소상공인연합회 보령시지부장,충청남도 보령시 명천로,등록,20260223,100155685
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,신재욱,申載郁,남,19810616,44,국민의힘,사단법인 만세보령 FC스포츠클럽 사무국장,인하공업전문대학 건축공학전공 졸업,(현)국민의힘 충청남도당 청년위원회 보령·서천 지회장,(현)사단법인 보령시자원봉사자센터 이사,충청남도 보령시 주공로,등록,20260223,100155744
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,고세화,高世花,여,19800205,46,국민의힘,정당인,호원대학교 경영학과 졸업(경영학사),(현)국민의힘 충청남도당 부위원장,(현)국민의힘 중앙여성위원회 위원,충청남도 보령시 한내로터리길,등록,20260303,100156963
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,서정호,徐廷豪,남,19691003,56,국민의힘,대천넷 대표,고려대학교 경상대학 경제학과 졸업,(현)국민의힘 보령시 자문위원회 사무국장,(현)보령시재향군인회 감사,충청남도 보령시 한내로터리길,등록,20260305,100157183
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,김재관,金載寬,남,19780112,48,국민의힘,보령시의회의원,학점인정등에 관한 법률의 규정에 의한 호서대학교 평생교육원 산업안전학사과정 수료,(현)보령시의회의원,"(전)국민의힘 보령, 서천 청년위원장",충청남도 보령시 명천로,등록,20260324,100160251
지방선거,6,기초의회의원,충청남도,보령시나선거구,보령시,서경옥,徐瓊玉,여,19570120,69,국민의힘,보령시의회의원,호원대학교 경영학부 졸업(경영학전공),(현)보령시의회의원,(전)충남여성단체협의회장,충청남도 보령시 양지뜸길,등록,20260324,100160322
지방선거,6,기초의회의원,충청남도,보령시다선거구,보령시,김정명,金貞明,남,19690302,57,더불어민주당,농업,천북중학교 졸업,(전)천북면 하만2리 이장,,충청남도 보령시 천북면 동산동길,등록,20260220,100154360
지방선거,6,기초의회의원,충청남도,보령시다선거구,보령시,문석주,文錫周,남,19651212,60,더불어민주당,정당인,한남대학교 지역개발학과 졸업,(현)더불어민주당 보령서천지역위원회 상무위원,(전)보령시의회 의원,충청남도 보령시 주교면 은포길,등록,20260220,100154361
지방선거,6,기초의회의원,충청남도,보령시다선거구,보령시,조장현,曺長鉉,남,19711016,54,더불어민주당,정당인,동신대학교 토목환경공학과 졸업,(현)보령시의회 의원,(전)주포면체육회장,충청남도 보령시 주포면 칡머리길,등록,20260223,100155825
지방선거,6,기초의회의원,충청남도,보령시다선거구,보령시,조건한,趙健漢,남,19601223,65,국민의힘,농업인,청운대학교 사회적기업학과 졸업,(현)오천농업협동조합 감사,(현)국민의힘 보령시 오천면 당원협의회 회장,충청남도 보령시 오천면 가그말2길,등록,20260303,100156935
지방선거,6,기초의회의원,충청남도,보령시다선거구,보령시,백성현,白成鉉,남,19581110,67,국민의힘,정당인,국립군산대학교대학원 수산과학과 졸업(수산학박사),(전)보령시체육회 바둑협회장,(현)제9대 보령시의회의원,충청남도 보령시 오천면 오천해안로,등록,20260309,100157561
지방선거,6,기초의회의원,충청남도,보령시다선거구,보령시,최경운,崔璟雲,남,19720410,54,국민의힘,축산업,공주대학교 식물자원학과 졸업,(전)보령시 이통장 협의회장,,충청남도 보령시 천북면 세편길,등록,20260309,100157649
지방선거,6,기초의회의원,충청남도,보령시라선거구,보령시,권승현,權昇賢,여,19770110,49,더불어민주당,사회적협동조합지구로운 이사,한신대학교 문예창작학과 졸업,(전) 보령시의회 의원,(현) 더불어민주당 중앙당 부대변인,충청남도 보령시 동현로,등록,20260220,100155071
지방선거,6,기초의회의원,충청남도,보령시라선거구,보령시,장정식,張政植,남,19690120,57,더불어민주당,에어크린 대표,경희대학교 회계학과 졸업,(현)에어크린 대표,,충청남도 보령시 구시2길,사퇴,20260305,100157166
지방선거,6,기초의회의원,충청남도,보령시라선거구,보령시,이정근,李禎根,남,19641215,61,더불어민주당,보령시의회의원,한남대학교 행정학과 졸업,(현) 제9대 보령시의회의원,(전) 더불어민주당 보령서천지역위원회 지역위원장 직무대행,충청남도 보령시 보령북로,등록,20260312,100158049
지방선거,6,기초의회의원,충청남도,보령시라선거구,보령시,유병효,兪炳孝,남,19860417,40,국민의힘,정당인,국민대학교 경영학부 졸업(경영학전공),(전)국회의원 장동혁 비서관,(현)국민의힘 보령시 청년위원장,충청남도 보령시 지장골길,등록,20260226,100156380
지방선거,6,기초의회의원,충청남도,보령시라선거구,보령시,한면택,韓勉澤,남,19730320,53,국민의힘,공감연구소장,평택대학교 일반대학원 상담학과 졸업(상담학박사),(전)김동일보령시장 민원비서관(민선7기),(현)사단법인 한국예술인총연합회 충청남도연합회 보령지회장,충청남도 보령시 봉황로,등록,20260309,100157671
지방선거,6,기초의회의원,충청남도,보령시라선거구,보령시,전진석,全珍錫,남,19680303,58,국민의힘,한국중부발전(주) 발전과장,아주자동차대학교 기계과 졸업,(현) 보령시 특전사 동지회장,(현) 보령시 시정정책 자문단 위원,충청남도 보령시 봉황로,등록,20260319,100158893
지방선거,6,기초의회의원,충청남도,아산시가선거구,아산시,최재영,崔在泳,남,19630510,63,더불어민주당,정당인,순천향대학교 미래융합대학원 졸업,(전) 8대아산시의회의원,(현) 더불어민주당 아산갑 지역위원회 부위원장,충청남도 아산시 신창면 수장로,등록,20260220,100154457
지방선거,6,기초의회의원,충청남도,아산시가선거구,아산시,명노봉,明魯鳳,남,19671120,58,더불어민주당,아산시의회의원,한남대학교 상업교육과 졸업,(전)더불어민주당 충남도당 대변인,(현)아산시의회의원,충청남도 아산시 남산로,등록,20260422,100162758
지방선거,6,기초의회의원,충청남도,아산시가선거구,아산시,이기애,李基愛,여,19601120,65,국민의힘,정당인,선문대학교 글로컬통합대학원 행정학과 졸업(행정학 석사),(전)제9대 아산시의회 부의장(전반기),(현)제9대 아산시의회 시의원,충청남도 아산시 신창면 온천대로,등록,20260316,100158463
지방선거,6,기초의회의원,충청남도,아산시가선거구,아산시,신미진,申美眞,여,19790520,47,국민의힘,아산시의원,호서대학교 경영대학원졸업(경영학석사),(전)국민의힘충남도당부대변인,(현)아산시의원,충청남도 아산시 아산로117번길,등록,20260318,100158799
지방선거,6,기초의회의원,충청남도,아산시나선거구,아산시,유수영,柳秀永,남,19740311,52,더불어민주당,건국측량설계공사 대표,전주공업전문대학 졸업,(전)아산시측량협의회 회장,(현)아산시탁구협회장,충청남도 아산시 남산로,등록,20260220,100154449
지방선거,6,기초의회의원,충청남도,아산시나선거구,아산시,윤영숙,尹榮淑,여,19720101,54,더불어민주당,아산시 관광통역가이드,순천향대학교 중어중문학과 졸업,(현)더불어민주당 중앙당 정책위원회 부의장,(현)더불어민주당 충남도당 원도심활성화 특별위원회 공동위원장,충청남도 아산시 문화로,등록,20260225,100156298
지방선거,6,기초의회의원,충청남도,아산시나선거구,아산시,박효진,朴孝眞,여,19851025,40,국민의힘,정당인,순천향대학교 일반대학원 법학과 졸업(석사과정),(전)국회의원 비서,(현)아산시의회의원,충청남도 아산시 삼동로70번길,등록,20260317,100158597
지방선거,6,기초의회의원,충청남도,아산시나선거구,아산시,이윤규,李允揆,남,19970228,29,국민의힘,정당인,성균관대학교 국가전략대학원 휴학중(석사학위과정),(현)국민의힘 부대변인,,충청남도 아산시 모종로,등록,20260320,100159362
